lr-AdamW,step,train_loss_ft0,train_loss_ft1,train_loss_ft2,train_loss_ft3,train_loss_ft4,train_loss_ft5,train_loss_ft6,train_loss_ft7,train_loss_ft8,train_loss_ft9,train_loss_ft10,train_loss_ft11,train_loss,epoch,val_loss_ft0,val_loss_ft1,val_loss_ft2,val_loss_ft3,val_loss_ft4,val_loss_ft5,val_loss_ft6,val_loss_ft7,val_loss_ft8,val_loss_ft9,val_loss_ft10,val_loss_ft11,val_loss
,28049,0.002310601994395256,0.03493274375796318,0.0008957513491623104,0.0009157408494502306,0.0008615579572506249,0.0006332826451398432,0.0005975415115244687,0.011761964298784733,0.034136585891246796,0.026785247027873993,0.004579855129122734,0.0013321635778993368,0.009978585876524448,241,,,,,,,,,,,,,
,28071,,,,,,,,,,,,,,241,0.0017474567284807563,0.041940778493881226,0.0005965097225271165,0.000817726890090853,0.0006793852662667632,0.0004206191806588322,0.00027882365975528955,0.015219870023429394,0.037134800106287,0.028850816190242767,0.004528731573373079,0.0010320929577574134,0.011103969067335129
0.000379,28072,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28099,0.001980019733309746,0.03432236611843109,0.0008680694736540318,0.0008939384133554995,0.000737718481104821,0.0005725406226702034,0.0005667752120643854,0.012022566981613636,0.033871542662382126,0.02540094219148159,0.004079331643879414,0.0012198551557958126,0.009711305610835552,242,,,,,,,,,,,,,
,28149,0.009998595342040062,0.05447112023830414,0.009684737771749496,0.01535334624350071,0.014730601571500301,0.0091179721057415,0.01151977851986885,0.028143763542175293,0.0887795239686966,0.046297021210193634,0.023530123755335808,0.014538701623678207,0.027180440723896027,242,,,,,,,,,,,,,
,28187,,,,,,,,,,,,,,242,0.0026493165642023087,0.04167614132165909,0.0009509689407423139,0.0010590925812721252,0.0006885787006467581,0.000577543571125716,0.0005986239993944764,0.01590724289417267,0.03707033023238182,0.028682023286819458,0.0045867119915783405,0.0014838932547718287,0.011327538639307022
0.0003785,28188,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28199,0.002719985321164131,0.03591601923108101,0.001644014730118215,0.0019065003143623471,0.0014383932575583458,0.0012266116682440042,0.001362933311611414,0.013883442617952824,0.03435954824090004,0.028243722394108772,0.005395126529037952,0.0020567155443131924,0.010846084915101528,243,,,,,,,,,,,,,
,28249,0.002184748649597168,0.03359834849834442,0.0011665596393868327,0.001319066621363163,0.001034143497236073,0.0008651807438582182,0.0009242782252840698,0.012275394052267075,0.033173222094774246,0.028354180976748466,0.0048400117084383965,0.0015624916413798928,0.01010813657194376,243,,,,,,,,,,,,,
,28299,0.002094825729727745,0.0334244929254055,0.0010310241486877203,0.0011853345204144716,0.0009092214750126004,0.0007674350054003298,0.0007890911074355245,0.011993372812867165,0.03306333348155022,0.026752592995762825,0.004758098162710667,0.0015825398731976748,0.009862612932920456,243,,,,,,,,,,,,,
,28303,,,,,,,,,,,,,,243,0.0018474095268175006,0.04065094143152237,0.0005772496806457639,0.0007144525879994035,0.00045288767432793975,0.00036346842534840107,0.0002931602648459375,0.014922077767550945,0.03660815209150314,0.028189675882458687,0.004190720617771149,0.001110206125304103,0.010826699435710907
0.000378,28304,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28349,0.0020487490110099316,0.033473901450634,0.0009305606363341212,0.0010437470627948642,0.0008629572694189847,0.0006789808976463974,0.0006781399715691805,0.012466095387935638,0.03269069641828537,0.026029590517282486,0.0046204933896660805,0.001331903855316341,0.009737984277307987,244,,,,,,,,,,,,,
,28399,0.0018741695675998926,0.0327051617205143,0.0008721106569282711,0.0009801704436540604,0.0007707280456088483,0.0006133700371719897,0.0006386487511917949,0.011645937338471413,0.033505599945783615,0.026575615629553795,0.004084138199687004,0.0011657385621219873,0.009619281627237797,244,,,,,,,,,,,,,
,28419,,,,,,,,,,,,,,244,0.001945788855664432,0.040038879960775375,0.0004885263042524457,0.0006290022283792496,0.0004368648224044591,0.00031647810828872025,0.0002516812819521874,0.014513641595840454,0.03595958277583122,0.02805349789559841,0.004171035718172789,0.0009029722423292696,0.010642330162227154
0.0003775,28420,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28449,0.0018938782159239054,0.03204400837421417,0.0008440379169769585,0.0009592358837835491,0.0007480108761228621,0.0005914675421081483,0.0005927760503254831,0.011474594473838806,0.03341728076338768,0.026112524792551994,0.004161000717431307,0.0014891460305079818,0.009527330286800861,245,,,,,,,,,,,,,
,28499,0.0018145495560020208,0.03169424086809158,0.0007847981178201735,0.0008806060650385916,0.0007037953473627567,0.0005442347610369325,0.000550921424292028,0.011320633813738823,0.03309626877307892,0.027208533138036728,0.004194567911326885,0.0012186049716547132,0.009500979445874691,245,,,,,,,,,,,,,
,28535,,,,,,,,,,,,,,245,0.0018647847464308143,0.0401141531765461,0.00048120232531800866,0.0006339871906675398,0.00041851913556456566,0.00030180803150869906,0.0002269197575515136,0.014350282028317451,0.03613419830799103,0.028032952919602394,0.004064405802637339,0.0009144535288214684,0.010628137737512589
0.000377,28536,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28549,0.0018826837185770273,0.0327281579375267,0.0008226782083511353,0.0008995496318675578,0.0007168380543589592,0.0005650789244100451,0.0005439991364255548,0.011866552755236626,0.03267814218997955,0.025748293846845627,0.004200560040771961,0.0011628060601651669,0.009484611451625824,246,,,,,,,,,,,,,
,28599,0.0018508461071178317,0.03216302767395973,0.000774426618590951,0.0008870522142387927,0.0007166322902776301,0.0005485607543960214,0.000517225475050509,0.011650142259895802,0.03300710394978523,0.02694554068148136,0.0039011943154037,0.001265709986910224,0.009518955834209919,246,,,,,,,,,,,,,
,28649,0.001796220662072301,0.03148121386766434,0.0007912439177744091,0.0008392184972763062,0.0007235766388475895,0.0005450769676826894,0.0005280489567667246,0.011111225001513958,0.03212371841073036,0.025713669136166573,0.003965756855905056,0.0012380144326016307,0.009238081984221935,246,,,,,,,,,,,,,
,28651,,,,,,,,,,,,,,246,0.001775916200131178,0.040730755776166916,0.0004597578081302345,0.0006192823057062924,0.0003717061481438577,0.00026285869535058737,0.0002057842502836138,0.014695565216243267,0.036113981157541275,0.027925364673137665,0.004088378977030516,0.0009012388181872666,0.010679217055439949
0.0003765,28652,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28699,0.00181114103179425,0.032324086874723434,0.0007638263050466776,0.0008180529111996293,0.0006765968282707036,0.000507845135871321,0.0004889717092737556,0.01125379092991352,0.03287450969219208,0.026235360652208328,0.0042074089869856834,0.0011815516045317054,0.009428595192730427,247,,,,,,,,,,,,,
,28749,0.0017629575449973345,0.030869752168655396,0.0007412749109789729,0.0008324622176587582,0.0006763783749192953,0.0005032113404013216,0.000506724463775754,0.01073617022484541,0.03246806934475899,0.02620822936296463,0.004020723979920149,0.0011959535768255591,0.009210159070789814,247,,,,,,,,,,,,,
,28767,,,,,,,,,,,,,,247,0.0017056658398360014,0.04053620249032974,0.00048445697757415473,0.0006334393983706832,0.0003510182141326368,0.0002887507725972682,0.00022316993272397667,0.014558643102645874,0.03698302060365677,0.028242910280823708,0.004125743638724089,0.0008850827580317855,0.010751509107649326
0.00037600000000000003,28768,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28799,0.0017101590055972338,0.03071087971329689,0.0007524983957409859,0.0008049017051234841,0.0006718508084304631,0.0005206612404435873,0.0005206406931392848,0.010625217109918594,0.032502323389053345,0.026174429804086685,0.004160615615546703,0.001086926436983049,0.009186758659780025,248,,,,,,,,,,,,,
,28849,0.0018287874991074204,0.032659709453582764,0.0007671123021282256,0.0008530495106242597,0.0006950812530703843,0.0005307384999468923,0.000516810396220535,0.011964636854827404,0.0323735810816288,0.02641545981168747,0.00420398497954011,0.0011294442228972912,0.009494866244494915,248,,,,,,,,,,,,,
,28883,,,,,,,,,,,,,,248,0.001660399604588747,0.04090335592627525,0.0004892923752777278,0.000645445310510695,0.00039648456731811166,0.00029470716253854334,0.00023075129138305783,0.014697830192744732,0.03629891201853752,0.028069723397493362,0.00405955221503973,0.000913475058041513,0.010721661150455475
0.0003755,28884,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28899,0.0017694951966404915,0.03220071643590927,0.0007509158458560705,0.0008625859045423567,0.0006507994839921594,0.0004917106707580388,0.0004693474620580673,0.011361735872924328,0.031432125717401505,0.025872087106108665,0.004056959412992001,0.0011009984882548451,0.009251623414456844,249,,,,,,,,,,,,,
,28949,0.0017566195456311107,0.03248794004321098,0.000731124950107187,0.0007927199476398528,0.0006581796915270388,0.0005063795833848417,0.0004912562435492873,0.010970442555844784,0.03237980976700783,0.02643166482448578,0.004010312724858522,0.0011357730254530907,0.00936268549412489,249,,,,,,,,,,,,,
,28999,0.0018135597929358482,0.034421540796756744,0.0007655765512026846,0.0008193490793928504,0.0006953779957257211,0.0005224293563514948,0.0005074369837529957,0.0113378269597888,0.03224219009280205,0.026397572830319405,0.003913251683115959,0.0011671442771330476,0.00955027062445879,249,,,,,,,,,,,,,
,28999,,,,,,,,,,,,,,249,0.0018602561904117465,0.04201893508434296,0.0004991110763512552,0.0006912847165949643,0.00040943382191471756,0.00033790944144129753,0.00026203045854344964,0.014404918998479843,0.03670519217848778,0.02802947722375393,0.004103865474462509,0.0009916209382936358,0.010859503410756588
0.000375,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29049,0.0017411870649084449,0.031407278031110764,0.0007455978775396943,0.000785339274443686,0.0006491888780146837,0.000496992957778275,0.00047282734885811806,0.0109588373452425,0.03160955756902695,0.02665945515036583,0.004065343644469976,0.0011088839964941144,0.009225040674209595,250,,,,,,,,,,,,,
,29099,0.0018140594474971294,0.03236573562026024,0.00076285470277071,0.0008192891255021095,0.000668120221234858,0.000511050340719521,0.0004753311222884804,0.011278840713202953,0.03228122368454933,0.026653405278921127,0.00393969751894474,0.0011442205868661404,0.009392819367349148,250,,,,,,,,,,,,,
,29115,,,,,,,,,,,,,,250,0.0020008410792797804,0.040341511368751526,0.0004891351563856006,0.0007006496889516711,0.0004452456487342715,0.0003179178456775844,0.00024322407261934131,0.015037443488836288,0.03643796965479851,0.027728382498025894,0.004122580401599407,0.0009068002109415829,0.010730975307524204
0.0003745,29116,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29149,0.0018137948354706168,0.03294716775417328,0.0007589176530018449,0.0008315329905599356,0.0006744355196133256,0.0005025956779718399,0.0004930655704811215,0.011384525336325169,0.0320155955851078,0.025963973253965378,0.003867901163175702,0.001134778605774045,0.009365689940750599,251,,,,,,,,,,,,,
,29199,0.0018112605903297663,0.032767124474048615,0.0008051182958297431,0.0008629668736830354,0.0007304528262466192,0.0005545767489820719,0.0005474864738062024,0.01209067553281784,0.0340336374938488,0.027712203562259674,0.004073766991496086,0.0011055812938138843,0.009757904335856438,251,,,,,,,,,,,,,
,29231,,,,,,,,,,,,,,251,0.002107813488692045,0.04021726921200752,0.0004886107053607702,0.0006665436085313559,0.0005153024685569108,0.00033349645673297346,0.00023238851281348616,0.01500004529953003,0.036628443747758865,0.028512930497527122,0.004094550386071205,0.0008931199554353952,0.010807543061673641
0.000374,29232,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29249,0.0018067362252622843,0.035762567073106766,0.0008358937338925898,0.00083618622738868,0.0007123053073883057,0.0005400500958785415,0.0005015269853174686,0.011226453818380833,0.03330060839653015,0.02673865482211113,0.004380522761493921,0.0013312578666955233,0.009831063449382782,252,,,,,,,,,,,,,
,29299,0.002352106850594282,0.03449172154068947,0.0008329923148266971,0.0009162799688056111,0.0008326487732119858,0.0005986723699606955,0.000544323876965791,0.012134990654885769,0.03259012848138809,0.026848817244172096,0.004168822895735502,0.0014097829116508365,0.009810107760131359,252,,,,,,,,,,,,,
,29347,,,,,,,,,,,,,,252,0.0016570371808484197,0.042092401534318924,0.0004787381330970675,0.0006285202689468861,0.0003891552041750401,0.0003169759002048522,0.00025823910254985094,0.014511507004499435,0.03658594563603401,0.028467141091823578,0.004128551576286554,0.0009478630381636322,0.01087183877825737
0.0003735,29348,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29349,0.0019461213378235698,0.03495800122618675,0.0008360708015970886,0.0008736650925129652,0.0007351596723310649,0.0006041286396794021,0.0005535781383514404,0.012018157169222832,0.033453118056058884,0.026737619191408157,0.004257189575582743,0.0012259978102520108,0.00984990131109953,253,,,,,,,,,,,,,
,29399,0.00180435657966882,0.03159164637327194,0.0007518526399508119,0.0007756626000627875,0.0006601691711694002,0.0005105525488033891,0.00047436231398023665,0.011275273747742176,0.03166024759411812,0.025569114834070206,0.00404864689335227,0.001122808549553156,0.009187057614326477,253,,,,,,,,,,,,,
,29449,0.001699218642897904,0.031818974763154984,0.0007312463130801916,0.0007668545003980398,0.0006208802224136889,0.0005023034173063934,0.00045975344255566597,0.011188439093530178,0.031979385763406754,0.026111166924238205,0.003926381468772888,0.0011953955981880426,0.00925000011920929,253,,,,,,,,,,,,,
,29463,,,,,,,,,,,,,,253,0.0019591760355979204,0.0406196266412735,0.0005155196413397789,0.0006406444008462131,0.00041351121035404503,0.00036052631912752986,0.0002538805129006505,0.014451643452048302,0.037253446877002716,0.028261834755539894,0.004285009577870369,0.0009032195084728301,0.010826503857970238
0.000373,29464,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29499,0.0017236822750419378,0.031646307557821274,0.000744636810850352,0.0007824797066859901,0.00064595986623317,0.000510255980771035,0.0004666326567530632,0.011007297784090042,0.03209446743130684,0.026476802304387093,0.004108360502868891,0.001173596945591271,0.009281706996262074,254,,,,,,,,,,,,,
,29549,0.0018058705609291792,0.03165440633893013,0.0010869536781683564,0.0011089094914495945,0.0007927402039058506,0.0005856247735209763,0.0005076214438304305,0.011309124529361725,0.03275768831372261,0.027016479521989822,0.004347397014498711,0.0010835384018719196,0.009504695422947407,254,,,,,,,,,,,,,
,29579,,,,,,,,,,,,,,254,0.0017281199106946588,0.04033171385526657,0.0004980796948075294,0.0007448538090102375,0.00043523983913473785,0.00033411142067052424,0.00021801325783599168,0.014374872669577599,0.036476559937000275,0.027655551210045815,0.004163582343608141,0.0008819498470984399,0.01065355446189642
0.0003725,29580,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29599,0.0017229578224942088,0.030514635145664215,0.0007673981599509716,0.0008097094250842929,0.0007081775111146271,0.0005562118603847921,0.000506699550896883,0.010979799553751945,0.03230379521846771,0.025792138651013374,0.004234666936099529,0.001170551055110991,0.009172228164970875,255,,,,,,,,,,,,,
,29649,0.0019410480745136738,0.03199956193566322,0.0007765077752992511,0.0009193913429044187,0.0007239040569402277,0.0005290328990668058,0.000512785860337317,0.011429368518292904,0.03284614533185959,0.02653041109442711,0.004080179613083601,0.0011757971951738,0.009455344639718533,255,,,,,,,,,,,,,
,29695,,,,,,,,,,,,,,255,0.0019023653585463762,0.03992878645658493,0.0004669868212658912,0.0006511281244456768,0.0003699793014675379,0.0002720468910411,0.00019519713532645255,0.014859066344797611,0.03596433252096176,0.027556845918297768,0.004181115888059139,0.0008580332505516708,0.010600489564239979
0.000372,29696,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29699,0.0017257697181776166,0.030994819477200508,0.0007341320160776377,0.0007767666247673333,0.0006764145218767226,0.0005134082166478038,0.0004754799301736057,0.010875817388296127,0.03251716494560242,0.026652248576283455,0.00401282636448741,0.0012827658792957664,0.00926980096846819,256,,,,,,,,,,,,,
,29749,0.0017444504192098975,0.03103293478488922,0.0007503957021981478,0.0008695477154105902,0.000664998369757086,0.0005057080998085439,0.0005022377008572221,0.011042793281376362,0.032199960201978683,0.02596651390194893,0.0040646749548614025,0.0012244078097864985,0.009214051999151707,256,,,,,,,,,,,,,
,29799,0.001648119417950511,0.030213847756385803,0.0007254872471094131,0.0007662185817025602,0.0006657170597463846,0.00048815831542015076,0.00045607861829921603,0.010597732849419117,0.03308728337287903,0.02602367103099823,0.004005106166005135,0.0011468237498775125,0.009152020327746868,256,,,,,,,,,,,,,
,29811,,,,,,,,,,,,,,256,0.0016369023360311985,0.040353983640670776,0.0004902673535980284,0.0009041812154464424,0.00036318518687039614,0.0002946648164652288,0.0002183711767429486,0.014158688485622406,0.03651870787143707,0.027836045250296593,0.003997601103037596,0.0009331704350188375,0.01064214576035738
0.00037150000000000003,29812,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29849,0.00180042814463377,0.03161710500717163,0.0008290507248602808,0.0008176886476576328,0.000725611113011837,0.0005522930878214538,0.0005482357810251415,0.011252189986407757,0.033104464411735535,0.026584191247820854,0.004330821800976992,0.0012034488609060645,0.0094471275806427,257,,,,,,,,,,,,,
,29899,0.001743237255141139,0.031801898032426834,0.0007712975493632257,0.0007887960528023541,0.0006596611929126084,0.0005615481059066951,0.0005348096019588411,0.011314024217426777,0.03197159245610237,0.02672853320837021,0.004097947850823402,0.0012838172260671854,0.00935476366430521,257,,,,,,,,,,,,,
,29927,,,,,,,,,,,,,,257,0.002008639043197036,0.040119245648384094,0.0005482354899868369,0.0007708914345130324,0.0005495280493050814,0.00044729659566655755,0.00034932393464259803,0.015005197376012802,0.03643958643078804,0.028148269280791283,0.0043126973323524,0.0010523484088480473,0.010812605731189251
0.000371,29928,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29949,0.0018396296072751284,0.03259889408946037,0.0007841743645258248,0.0008866447024047375,0.0007119110669009387,0.0005471429321914911,0.0005504410364665091,0.011552792973816395,0.032157912850379944,0.026312319561839104,0.004237548913806677,0.0011688385857269168,0.009445687755942345,258,,,,,,,,,,,,,
,29999,0.001760855782777071,0.031304504722356796,0.0007530669681727886,0.0008474080241285264,0.0007301740115508437,0.0005492161144502461,0.0005650443490594625,0.011181814596056938,0.03217602148652077,0.026733439415693283,0.004056092817336321,0.0011518617393448949,0.009317458607256413,258,,,,,,,,,,,,,
,30043,,,,,,,,,,,,,,258,0.0017526630545035005,0.040500037372112274,0.0004777961003128439,0.0006182441138662398,0.0003522222104948014,0.00030022053397260606,0.00020036152272950858,0.013997893780469894,0.03708605095744133,0.0283342394977808,0.004143977537751198,0.0009031094377860427,0.010722235776484013
0.0003705,30044,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30049,0.0018262668745592237,0.03136753290891647,0.0007396598812192678,0.0008295661536976695,0.0006753699271939695,0.0004953357856720686,0.0004698829143308103,0.011548668146133423,0.03173033893108368,0.026734506711363792,0.0036973075475543737,0.0011777919717133045,0.009274352341890335,259,,,,,,,,,,,,,
,30099,0.0017082286067306995,0.03180425986647606,0.0007208313327282667,0.0007898221374489367,0.0006740919197909534,0.0004922293592244387,0.00047545789857394993,0.011132234707474709,0.0331103540956974,0.026312433183193207,0.004199158865958452,0.0010262030409649014,0.009370441548526287,259,,,,,,,,,,,,,
,30149,0.0020072173792868853,0.03261643275618553,0.0009141877526417375,0.0009733390179462731,0.000838111387565732,0.0007385174394585192,0.0007887370884418488,0.012000961229205132,0.03338934853672981,0.026873914524912834,0.004177168011665344,0.0013143469113856554,0.009719356894493103,259,,,,,,,,,,,,,
,30159,,,,,,,,,,,,,,259,0.0016455664299428463,0.04060833156108856,0.000614458229392767,0.0007829350070096552,0.0004289899079594761,0.00033236836316064,0.00029149616602808237,0.014844195917248726,0.036464616656303406,0.027806054800748825,0.0040697939693927765,0.0010094272438436747,0.010741517879068851
0.00037,30160,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30199,0.0018821748672053218,0.032786574214696884,0.0008781955111771822,0.0008076500380411744,0.0006812382489442825,0.0005155581166036427,0.0006728025618940592,0.011469565331935883,0.03214819356799126,0.025626497343182564,0.004209386650472879,0.0012033189414069057,0.00940676312893629,260,,,,,,,,,,,,,
,30249,0.0019219138193875551,0.03354480862617493,0.0007941002259030938,0.0008755369926802814,0.0007753527606837451,0.0006513133412227035,0.0005470119649544358,0.012204714119434357,0.033786844462156296,0.026597969233989716,0.0039439015090465546,0.0014924685237929225,0.009761327877640724,260,,,,,,,,,,,,,
,30275,,,,,,,,,,,,,,260,0.0015777780208736658,0.04122970253229141,0.0005142602021805942,0.0008822251111268997,0.0003917239373549819,0.0003375226224306971,0.000252392899710685,0.014440728351473808,0.037313517183065414,0.02875545062124729,0.004245704039931297,0.0010063471272587776,0.010912278667092323
0.0003695,30276,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30299,0.0018504983745515347,0.03320791572332382,0.0008286722004413605,0.000846243230625987,0.0007907116669230163,0.0005776802427135408,0.0005276700831018388,0.011501409113407135,0.03226905316114426,0.025441111996769905,0.004231425933539867,0.001311434549279511,0.009448652155697346,261,,,,,,,,,,,,,
,30349,0.0017962162382900715,0.031047489494085312,0.0007967784185893834,0.0008824258693493903,0.0007216234807856381,0.0005464194109663367,0.0005408343276940286,0.010974768549203873,0.03305652365088463,0.02667296677827835,0.003906279802322388,0.0012331887846812606,0.00934795942157507,261,,,,,,,,,,,,,
,30391,,,,,,,,,,,,,,261,0.0016419598832726479,0.040498122572898865,0.0004946223343722522,0.0006830882630310953,0.0003786540182773024,0.0003332225896883756,0.00020984317234251648,0.01451126579195261,0.036579690873622894,0.02805960178375244,0.004085379187017679,0.0010087101254612207,0.010707012377679348
0.000369,30392,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30399,0.0016951847355812788,0.030443167313933372,0.0007296290714293718,0.0008019257802516222,0.000662411330267787,0.0005169248906895518,0.00045526245958171785,0.0108153922483325,0.03235732391476631,0.025795968249440193,0.00370634812861681,0.001155755715444684,0.009094608016312122,262,,,,,,,,,,,,,
,30449,0.0017077145166695118,0.031228329986333847,0.0007316609844565392,0.0007872737478464842,0.0006669797003269196,0.0005253829876892269,0.0004908887785859406,0.010924989357590675,0.0324162133038044,0.026333924382925034,0.0038910405710339546,0.0010979834478348494,0.009233531542122364,262,,,,,,,,,,,,,
,30499,0.0018030316568911076,0.031644705682992935,0.0007411304395645857,0.0008312202407978475,0.0006996601005084813,0.0004941269871778786,0.0004683874431066215,0.011400537565350533,0.03285461291670799,0.026594802737236023,0.004092037212103605,0.001336878864094615,0.009413427673280239,262,,,,,,,,,,,,,
,30507,,,,,,,,,,,,,,262,0.001984352245926857,0.04003220796585083,0.0005489271134138107,0.0007226621964946389,0.0006269146106205881,0.0003950038808397949,0.0003227874985896051,0.014826202765107155,0.03691099211573601,0.028153693303465843,0.004245520103722811,0.0013653766363859177,0.010844552889466286
0.0003685,30508,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30549,0.0017661608289927244,0.031067678704857826,0.000801469839643687,0.0007597015937790275,0.0006046592607162893,0.00047180079855024815,0.0004444702062755823,0.01106429286301136,0.032321371138095856,0.026713721454143524,0.0041014146991074085,0.0009699509246274829,0.009257224388420582,263,,,,,,,,,,,,,
,30599,0.0017339502228423953,0.03162779659032822,0.0007190189207904041,0.0008202563039958477,0.0006828255718573928,0.0004947527195326984,0.0006638641934841871,0.01097449567168951,0.03198479861021042,0.025739755481481552,0.0038883727975189686,0.0011196847772225738,0.009204130619764328,263,,,,,,,,,,,,,
,30623,,,,,,,,,,,,,,263,0.001989442855119705,0.04006067290902138,0.0004825161013286561,0.0005858760559931397,0.00040820511640049517,0.00032232824014499784,0.00023845901887398213,0.014651942066848278,0.03673947975039482,0.028506802394986153,0.004221464041620493,0.0009390349150635302,0.010762184858322144
0.000368,30624,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30649,0.001742699882015586,0.030126847326755524,0.0007276230026036501,0.0008011480676941574,0.0006815717788413167,0.0005139855784364045,0.0004885856178589165,0.010693101212382317,0.03150569647550583,0.025993071496486664,0.00414662528783083,0.0012003689771518111,0.009051777422428131,264,,,,,,,,,,,,,
,30699,0.001976682571694255,0.03166123852133751,0.0007680247654207051,0.000762087875045836,0.0007607804727740586,0.0005273376009427011,0.0005162343732081354,0.011663248762488365,0.03222394734621048,0.027057640254497528,0.004092498682439327,0.0014170267386361957,0.00945222843438387,264,,,,,,,,,,,,,
,30739,,,,,,,,,,,,,,264,0.002168161328881979,0.04013168066740036,0.0004992187023162842,0.0009139085304923356,0.00040070078102871776,0.0003850653884001076,0.0002845383423846215,0.013806520961225033,0.03658540919423103,0.027885736897587776,0.004164192359894514,0.0011255565332248807,0.010695891454815865
0.0003675,30740,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30749,0.0018592698033899069,0.03227964788675308,0.0007878894102759659,0.0013017613673582673,0.0008301693596877158,0.0008160942234098911,0.0005052955239079893,0.011284314095973969,0.03275648504495621,0.026658112183213234,0.004018367733806372,0.0012970868265256286,0.009532874450087547,265,,,,,,,,,,,,,
,30799,0.0016579952789470553,0.031005805358290672,0.0006832247017882764,0.0007326500490307808,0.0006155383307486773,0.0004608282761182636,0.0004329644434619695,0.010835830122232437,0.0317842960357666,0.02632400579750538,0.004029495175927877,0.0011692848056554794,0.009144325740635395,265,,,,,,,,,,,,,
,30849,0.0017671098466962576,0.031053200364112854,0.0008040059474296868,0.0007719703135080636,0.000722126045729965,0.0005000710370950401,0.0005257856682874262,0.01145419292151928,0.03296251595020294,0.025901220738887787,0.004166245926171541,0.0013107472332194448,0.00932826567441225,265,,,,,,,,,,,,,
,30855,,,,,,,,,,,,,,265,0.0019981428049504757,0.040434740483760834,0.0007568324799649417,0.0009991584811359644,0.0007051625289022923,0.0003908551880158484,0.0003511806426104158,0.014110943302512169,0.03711922839283943,0.028209740296006203,0.004105797037482262,0.0011081681586802006,0.010857495479285717
0.000367,30856,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30899,0.0018581667682155967,0.0336836613714695,0.0009209434501826763,0.000836642982903868,0.0007128283032216132,0.0005252764676697552,0.0005497377715073526,0.011267338879406452,0.03155093267560005,0.025798596441745758,0.0038082455284893513,0.0011357096955180168,0.00938733946532011,266,,,,,,,,,,,,,
,30949,0.0018580341711640358,0.032576221972703934,0.0008278890163637698,0.0008981842547655106,0.0009686878183856606,0.000609518785495311,0.0005829229485243559,0.01210197526961565,0.03215276449918747,0.026740439236164093,0.003907266538590193,0.001272521330974996,0.009541369043290615,266,,,,,,,,,,,,,
,30971,,,,,,,,,,,,,,266,0.002111505251377821,0.04021646827459335,0.0004675144446082413,0.0006066457717679441,0.0006481141899712384,0.0005730235716328025,0.00023921123647596687,0.014400973916053772,0.03725508973002434,0.028479216620326042,0.004196874797344208,0.0009218418272212148,0.010843039490282536
0.0003665,30972,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30999,0.0017074105562642217,0.03179566562175751,0.0007434600847773254,0.0007614319329150021,0.0006375141092576087,0.00048037630040198565,0.00047197926323860884,0.011039728298783302,0.032580118626356125,0.026687121018767357,0.004075915087014437,0.0011534994700923562,0.009344518184661865,267,,,,,,,,,,,,,
,31049,0.0017948792083188891,0.031124459579586983,0.0008895279024727643,0.0008301118505187333,0.0008083390421234071,0.0006212011212483048,0.0006366984453052282,0.010661150328814983,0.032460812479257584,0.026811953634023666,0.003724642563611269,0.0012096160789951682,0.009297782555222511,267,,,,,,,,,,,,,
,31087,,,,,,,,,,,,,,267,0.0016417170409113169,0.040043242275714874,0.0004586231952998787,0.0006126725929789245,0.00045691963168792427,0.0002918928803410381,0.00020332309941295534,0.014090019278228283,0.036393143236637115,0.02831561304628849,0.004121268633753061,0.0008449979359284043,0.010622786357998848
0.000366,31088,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31099,0.0018216829048469663,0.03350510820746422,0.0007886214298196137,0.0007717767148278654,0.0007103531388565898,0.0004918429767712951,0.000505685165990144,0.011106356047093868,0.03240605443716049,0.02589751034975052,0.004183831159025431,0.0012565862853080034,0.009453783743083477,268,,,,,,,,,,,,,
,31149,0.0018240236677229404,0.031388793140649796,0.0007347574573941529,0.0009298606892116368,0.0007001198828220367,0.0005065054865553975,0.0004994510672986507,0.010913548991084099,0.03176286071538925,0.026619138196110725,0.004039603751152754,0.0012708398280665278,0.009265792556107044,268,,,,,,,,,,,,,
